2021年11月11日	2021年第３四半期決算を発表しました	https://corp.rakuten.co.jp/investors/documents/results/	
2021年11月11日	楽天グループ2021年度第3四半期決算ハイライトに関するお知らせ	https://corp.rakuten.co.jp/news/press/2021/1111_02.html	全体業績連結売上収益は第3四半期として過去最高の406,903百万円と、前年同期比12.6%増の2桁増収を達成。『楽天市場』、『楽天カード』、『楽天銀行』等のアクティブユーザーの増加、ユーザーにおけるクロスユースの拡大(クロスユース率(注1)は74.3%に拡大)が成長をけん引。モバイルにおける計画を前倒した楽天回線エリア積極拡大に伴う先行投資等により、Non-GAAP営業損失は57,735百万円(前年同期は28,654百万円の損失)。投資が継続するモバイル、物流事業、市況による変動の大きい投資事業の損益を除くNon-GAAP営業利益は48,008百万円となり、前年同期比16.5%増と大きく伸長。IFRS営業損失は、前年同期比32,325百万円の改善となる7,473百万円で着地(4Gおよび5Gネットワーク対応の仮想化ソリューションを提供するAltiostar Networks, Inc.の完全子会社化に伴い段階取得に係る差益59,496百万円を非経常的な項目として計上したこと等による)。インターネットサービス国内ECにおいては、ショッピングEC流通総額(注2)が前年同期比8.7%増加。コロナ禍の巣ごもり需要を背景に前年同期比29.3%増と大幅成長した昨年第3四半期から一巡後も更なる成長を達成。『楽天市場』における共通の送料無料(込み)ライン導入や、コロナ禍をきっかけに増加した顧客の定着、『楽天市場』と、『Rakuten Fashion』や『楽天西友ネットスーパー』等の他のEC事業とのクロスユース拡大が、同流通総額拡大に寄与。日本郵便株式会社との間に設立した合弁会社において、新物流施設の稼働や業務・コスト効率の最適化、利便性向上を推進。同合弁会社に物流事業の権利義務を承継したことに伴い、当第3四半期より物流事業の損益の一部は持分法による投資損益として計上。その他インターネットサービスにおいては、営業損失(投資事業を除く)が前年同期と比べ5,688百万円縮小と大幅に改善。『Rakuten Rewards』等の海外インターネットサービスにおける継続的な業務効率化や、スポーツ事業等コロナ禍で影響を受けた事業の回復が営業損失縮小に寄与。フィンテック『楽天カード』においては、前第3四半期に追加計上したキャッシュレス還元補助金の反動をうけ減益となるも、取扱高は前年同期比23.3%増と大幅な伸長が続き、業界シェア(注3)は20%超に拡大。カード発行枚数は、2021年10月に2,400万枚に到達(注4)。カード発行枚数3,000万枚、ショッピング取扱高30兆円、取扱高シェア30%を目指す中期目標を見据え、各指標は堅調に伸長。『楽天銀行』においては、2021年7月に、国内のインターネット銀行として初めて(注5)口座数が1,100万口座を突破。ユーザーにおけるメイン口座としての利用が進み、給与振込口座数は前年同期比59.0%増、決済件数は15.5%増と伸長。株式上場準備を開始。『楽天証券』においては、証券総合口座数が前年同期と比較し1.4倍超となる。『楽天ポイント』を利用した株・投資信託の取引サービスをはじめ、『楽天証券』、『楽天銀行』間の口座連携サービス『マネーブリッジ』等、楽天エコシステムを活用した施策等による投資初心者の取り込みが奏功。会員獲得を目的とした先行投資を継続。保険事業においては、新契約年換算保険料が、『楽天生命』において前年同期比21.6%増(注6)、『楽天損保』において28.4%増(注7)と共に堅調に伸長。コロナ禍で対面の販売が制限を受ける中でも、インターネット経由での販売が成長をけん引。ペイメント事業の『楽天ペイ』においては、10月より開始した中小店舗を対象とした決済手数料実質0円キャンペーンが奏功し、加盟店数は急速に拡大。2021年度における『楽天ペイ』申込件数は前期比約10倍を見込む(注8)。モバイル9月末時点において、MNOユーザーとMVNOユーザーの合計契約数が510万突破(MNO:411万、MVNO:99万)(注9)。順調に顧客獲得が進捗。計画を前倒した楽天回線エリアの拡大に伴い、10月以降39都道府県においてローミングの順次切り替えが進行。今後は、さらなる楽天回線エリア拡大に伴い、2022年度第2四半期以降の業績改善を見込む。通信事業者向けソリューション事業のグローバル展開に向け、楽天シンフォニーが本格始動。法人化を予定し、資本業務提携も検討。(注1)過去12ヶ月間における2サービス以上利用者数/過去12ヶ月間における全サービス利用者数(2021年9月末時点)(注2) ショッピングEC流通総額=楽天市場 + 1st パーティー (ファッション、ブックス、Rakuten24等の日用品直販、ネットスーパー) + オープンEC (Rebates、楽天ペイ オンライン決済) + ラクマの流通額の合計(注3) 経済産業省、特定サービス産業動態統計調査及びクレジットカード業(注4) 2021年6月より本格開始した2枚目の楽天カード発行を含む(注5) 2021年7月5日 楽天銀行調べ(注6) 2021年1‐9月 団体信用生命保険を除く(注7) 2021年1‐9月 個人向け商品のみ(注8) 中小店舗申込件数の2020年度実績と2021年度見込の比較(注9) 契約数は速報値以 上
2021年11月16日	楽天、「Dow Jones Sustainability World Index」の構成銘柄に継続選定	https://corp.rakuten.co.jp/news/press/2021/1116_01.html	 楽天グループ株式会社(本社:東京都世田谷区、代表取締役会長兼社長:三木谷 浩史、以下「楽天」)は、ESG(Environment&ldquo;環境&rdquo;、Social&ldquo;社会&rdquo;、Governance&ldquo;統治&rdquo;)投資の代表的な指数である2021年「Dow Jones Sustainability World Index (DJSI World)｣の構成銘柄に2年連続で選定されました。また、同指標のアジア・太平洋版「Dow Jones Sustainability Asia Pacific Index｣にも3年連続で選定されましたので、お知らせします。今回のDJSI Worldの構成銘柄への選定は、リスク・危機管理、ブランド管理、顧客関係管理、環境報告、2019年のRE100への加盟をはじめとする気候戦略、社会報告、企業市民活動、社会貢献活動などの幅広いカテゴリーにおける取組と、これら環境・社会面に関する積極的な開示に対する高い評価を受けたことによります。加えて、楽天は、「FTSE4Good Index Series」、「FTSE Blossom Japan Index｣、「MSCI日本株女性活躍指数(WIN)」、「S&P/JPXカーボン・エフィシエント指数」といった代表的なESG指数の構成銘柄にも選定されています。楽天は、「イノベーションを通じて、人々と社会をエンパワーメントする」ことをミッションに、持続可能な社会の実現に向けて様々な取組を実施し、積極的にステークホルダーの皆様にお伝えしてまいりました。今後も、楽天らしいESGに関する取組を進めるとともに、適時適切に企業情報を開示してまいります。楽天のESGへの取組については、コーポレートウェブサイト(https://corp.rakuten.co.jp/sustainability/)のサステナビリティページをご覧ください。以上
2021年11月18日	第25期 株主優待制度に関するお知らせ	https://corp.rakuten.co.jp/news/press/2021/1118_02.html	 ② 楽天トラベル 国内宿泊クーポン(1,500円)※5、6、7※1 特典内容が一部変更になる可能性がございますので予めご了承ください。※2 『楽天キャッシュ』とは、『楽天市場』、『楽天トラベル』、『ラクマ』などのインターネットサービスと、『楽天ペイ』アプリ加盟店などでお支払いにご利用いただけるオンライン上の電子マネーです。ご利用にあたり楽天会員の登録が必要です。また、同一楽天IDで複数回お申込いただくことはできません。※3 『楽天キャッシュ』は『楽天ポイント』と合わせて送料、手数料、消費税を含む注文代金に利用可能です。選択した支払い方法やショップの対応により、送料、手数料のお支払いが別途発生する場合がありますので、ご了承ください。『楽天キャッシュ』、『楽天ポイント』それぞれ単独で利用下限に達していない場合は、利用することはできません。※4 保有株式数は2021年12月末時点を基準とし、途中の基準日の保有株式数については考慮いたしません。保有期間は2021年12月末時点の株主名簿に同一株主番号で連続して記載された回数をもとに算出いたします。※5 クーポンとは当社サービス『ラ･クーポン(RaCoupon)』であり、ご利用にあたり楽天会員の登録が必要です。また、同一楽天IDで複数回お申込いただくことはできません。※6 15,000円(税込)以上のご旅行にご利用いただける国内宿泊1,500円クーポン1枚を発行いたします。※7 本クーポンは楽天会員の方による国内宿泊予約のみご利用いただけます。ご宿泊人数に制限はございません。それ以外のサービス(楽パック(航空券+宿)、日帰り・デイユース等)ではご利用いただけません。また一部ご利用いただけない施設があります。3.  ご注意事項上記2-(2)へ記載されている優待内容をご利用いただくには、申込み期間内に楽天株主様ご優待専用サイトにて、事前のお申込みが必要となります。申込み期間は2022年3月上旬～2022年6月中旬を予定しております。   お申込み手続き等の詳細につきましては2022年3月上旬に株主様に郵送するご案内(第25回定時株主総会招集ご通知等に同封予定)をご覧ください。【ご参考URL】楽天投資家情報Webサイト 株主優待制度:https://corp.rakuten.co.jp/investors/stock/preferential.html楽天キャッシュ:https://cash.rakuten.co.jp/overview/楽天トラベル:https://travel.rakuten.co.jp/以上
2021年11月24日	楽天シンフォニー、米国・DISHにオブザーバビリティ・フレームワーク（OBF）とサービス品質管理のソリューションを提供	https://corp.rakuten.co.jp/news/press/2021/1124_01.html	 Rakuten Symphony(以下「楽天シンフォニー」)は、米国の衛星放送事業者で新興通信会社のDISH Network Corporation(本社:アメリカ合衆国コロラド州リトルトン、President and CEO:Erik Carlson(エリック・カールソン)、以下「DISH」)に、ネットワークを構成する機器から取得する計測データを元に、ネットワークが正常動作していることをリアルタイムに監視するオブザーバビリティ・フレームワーク(OBF)を提供する事業者として選定されたことをお知らせします。移動体通信事業者(MNO)としてDISHが構築する5Gモバイルネットワークにおいて、ネットワーク上の各機能からテレメトリーデータ(注1)を収集し、人工知能(AI)と機械学習により5Gネットワークの運用と最適化を支援するソリューションを楽天シンフォニーが提供します。なお、楽天シンフォニーは楽天グループ株式会社(本社:東京都世田谷区、代表取締役会長兼社長:三木谷 浩史、以下「楽天」)の通信プラットフォーム事業組織です。DISHは、楽天シンフォニーをOpen RANとクラウドネイティブ技術領域における先進的な通信インフラのベンダーとして選定し、今回、同社のネットワーク運用システム(OSS)の1ベンダーとして採用しました。DISHのOSSベンダーは、DISHの5Gネットワークを運用するためにサービス品質管理、ネットワーク監視、顧客体験や自動化ソリューションの集約を行っています。OBFにより、クラウドネイティブなネットワーク機能のパフォーマンスや運用に必要とされる、より優れた可観測性(オブザーバビリティ)を、ほぼリアルタイムな状況に応じて監視することが可能となります。収集されたデータは、クローズドループ・オートメーション(注2)のモジュールを通じたネットワーク最適化に活用され、人手による作業を最小化し、ヒューマンエラーを削減しながら、オートスケールアウト、オートヒーリング(注3)に必要となる手順を実行することができます。今後、両社は、DISHのOpen RAN導入とクラウドネイティブネットワーク技術の発展に向けて協力してまいります。楽天シンフォニーについて楽天シンフォニーは、日本、米国、シンガポール、インド、欧州、中東・アフリカで通信事業者向けにソリューション事業を提供する事業組織です。クラウドネイティブかつOpen RANベースの通信インフラプラットフォーム、サービス、ソリューションを開発し、革新的な通信プラットフォームを世界で提供していきます。DISHについてDISH Network Corporationは&rdquo;Connectivity&rdquo;を提供し、1980年以来、革新と価値を推進する役割を果たしてきました。また、子会社を通じて衛星放送の「DISH TV」とストリーミングの「SLING TV」を提供し、テレビを通じたエンターテインメントと受賞歴のある高い技術を、何百万人ものお客様に提供しています。2020年には、Boost Mobile社の買収により、米国全土をカバーする無線通信事業者となりました。DISHは、米国初の仮想化されたO-RAN 5Gブロードバンドネットワークを構築する等、ワイヤレス領域における革新を続けています。DISH Network  Corporation(NASDAQ:DISH)は、Fortune 200に選出されています。同社の詳細は、about.dish.com をご覧ください。(注1)通信ネットワークを使って遠隔にある計測器から取得するデータのことです。(注2)クローズドループ・オートメーションとは、ネットワークの運用において、自動的に様々なログやデータから分析・可視化して見つけられる問題の兆候に対する対処法を判断し、サービスや機器に対して必要な変更を行うことです。(注3)オートヒーリングとは、システムに障害が発生した際に、異常のあるインスタンスを削除し、新しいインスタンスを起動して、常に一定数のインスタンスを維持する自動復旧の構成です。以 上
2021年11月25日	楽天と山口県長門市、包括連携協定を締結	https://corp.rakuten.co.jp/news/press/2021/1125_02.html	 楽天グループ株式会社(本社:東京都世田谷区、代表取締役会長兼社長:三木谷 浩史、以下「楽天」)と山口県長門市(市長:江原 達也、以下「長門市」)は、本日11月25日(木)、長門市における地域産業振興やデジタル人材の育成などの6項目について、包括連携協定(以下、「本協定」)を締結しましたので、お知らせします。本協定に基づき、楽天と長門市は、以下6項目において連携および協働します。包括連携協定の主な内容(1)観光サービス事業に関する事項(2)市内EC化事業に関する事項(3)市産品の販売拡大・プロモーションに関する事項(4)ふるさと納税の推進に関する事項(5)農業サービス事業に関する事項(6)その他、市内の活性化や市民の利便性向上に関する事項 楽天と長門市はこれまでも、楽天農業株式会社(本社:愛媛県大洲市、代表取締役:遠藤 忍)を加えた3者で農業連携協定を2021年4月に締結し、長門市内の耕作放棄地を活用したオーガニック農業の推進や新規就農者の育成支援、農業者へのIT活用支援等の取り組みについて、協働して準備を進めてきました。 両者は今回締結した協定を通じて、長門市における観光サービスを中心とした地域産業振興や、デジタル人材の育成に取り組みます。具体的には、1憶以上の楽天会員の強固な顧客基盤やその統計データの活用により、長門市への訪問者となりうるターゲットのニーズを把握し、ポストコロナを見据えたインバウンド受け入れのための販促活動を行うほか、温泉やキャンプ場などの長門市の観光資源の魅力発信や誘客向上を図ります。また、市役所職員に向けたデジタル教育プログラムを提供したり、市内の教育機関と連携した学生向けインターネット通信販売セミナーを開催したりと、市内におけるデジタル人材の育成を支援します。さらに、ふるさと納税の効果的な活用支援や、農業連携協定に基づいた有機野菜栽培やスマート農業推進などについても引き続き検討を進め、長門市の地域経済の持続的な発展を目指してまいります。
2021年12月6日	「楽天市場」における「共通の送料込みライン」導入にかかる 公正取引委員会による審査終了に関するお知らせ	https://corp.rakuten.co.jp/news/press/2021/1206_01.html	 当社が運営する「楽天市場」の施策である「共通の送料込みライン」(以下「本施策」)の導入方法について、公正取引委員会は独占禁止法第19条(同法第2条第9項5号ハ)違反の疑いがあるとして審査を継続していましたが、当社が申し出た改善措置の実施を確認したうえで、本件の審査を終了することが発表されましたのでお知らせします。2019年の本施策の発表以降、当社では全国47都道府県における出店店舗(以下「店舗」)との意見交換会やタウンミーティング、店舗をサポートする営業担当者、店舗向けのサイトなどを通じて本施策の説明やご意見の収集を行い、様々な見直しを行ってきました。 これまでも店舗への丁寧な説明を心懸けてきましたが、公正取引委員会との協議を踏まえ、改善措置として以下のコミュニケーション方針を定め、各店舗にご案内するとともに、社内での周知徹底を行うこととしました。・法令遵守を前提とし、加えて、本施策の導入をお願いする際、もしくは導入後に適用対象外申請を検討される各店舗に継続をお願いする際には、各店舗の意思についてお話を傾聴します。・本施策を導入していない店舗に対して、指摘を受けた事例で言及されたような、導入店舗であることのみを理由として優先して検索結果の上位に表示すること、その他導入店舗を著しく優遇すること等の、不利益な取り扱いを行わず、そのようなことを示唆しません。・万が一、上記に反する行為があった場合には、以下の苦情・相談窓口に連絡するよう、各店舗に案内します。楽天市場苦情受付窓口(当窓口は、他の部署等から独立した窓口であり、申し立ていただいた内容について客観的に第三者的な立場で公平に対応を行います。当窓口へ申し立ていただいた事項をもとに店舗が不利益を受けることはございません。)当社は、公正取引委員会からのご指摘を真摯に受け止めるとともに、店舗やユーザーの皆様のお声にも耳を傾け、今後も本施策の改善に努めてまいります。「共通の送料込みライン」について「共通の送料込みライン」は、「楽天市場」の対象店舗において、同一の注文であれば、3,980円(税込)以上の注文の際に別途送料費目を取らない形で商品を販売する共通のルールです(※1)。当社は「楽天市場」でのお買い物における送料のわかりやすさを向上させ、ユーザーにとってより魅力的なプラットフォームとすることで出店店舗の売上を伸ばしていくことを目的に、2020年3月より、本施策の導入を任意で開始し、現在では約92%の店舗が参加しています(※2)。本施策の開始後、送料のわかりやすさに関するユーザー満足度は大きく改善し、本施策開始時と比較して約15ポイント向上しています(※3)。また、導入店舗の売上の成長率は未導入店舗と比較して約18ポイント高く推移しており(※4)、その結果として、3,980円(税込)以上の注文の95%以上が送料無料となっています。当社は本施策を「楽天市場」およびその出店店舗の継続的な成長を実現する重要施策であると捉えており、各店舗には今後も丁寧な説明を行ってまいります。(※1)沖縄・離島・一部地域への配送は、購入合計金額9,800円(税込)以上が対象となります。(※2)2021年11月時点(※3)「楽天市場」ニュースを購読するユーザーを対象に調査。2020年3月と2021年10月時点の数値を比較。(※4)2020年4月から2021年10月の、導入店舗と未導入店舗の流通成長率の差分を比較。以上
2021年12月16日	楽天、新潟県および第四北越フィナンシャルグループと包括連携協定を締結	https://corp.rakuten.co.jp/news/press/2021/1216_03.html	 楽天グループ株式会社(本社:東京都世田谷区、代表取締役会長兼社長:三木谷 浩史、以下「楽天」)は、新潟県(知事:花角 英世)および株式会社 第四北越フィナンシャルグループ(本社:新潟県新潟市、代表取締役社長:殖栗 道郎、以下「第四北越フィナンシャルグループ」)と3者で、新潟県における関係人口創出や地域産業振興などの6項目について、包括連携協定(以下「本協定」)を本日締結しましたので、お知らせします。 本協定に基づき、楽天は、新潟県および第四北越フィナンシャルグループと以下6項目において連携および協働します包括連携協定の主な内容(1)関係人口創出に関する事項(2)県内事業者の販売力強化に関する事項(3)県内事業者のイノベーション促進に関する事項(4)ふるさと納税の推進に関する事項(5)観光振興に関する事項(6)その他新潟県の活性化に関する事項 具体的には、「楽天市場」内に県産品を集めた特設サイトを開設するほか、1億以上の楽天会員の強固な顧客基盤を有する楽天のマーケティングデータを活用し、「楽天ふるさと納税」の効果的な活用を支援し、観光振興に関する施策についても連携を強化することで、新潟県の関係人口創出に取り組みます。また、県内の事業者向けに3者主催のデジタル化促進セミナーを開催することで、県産品などの販売力強化を支援します。さらに、第四北越フィナンシャルグループが保有する地域事業者とのネットワークを活用し、新規ビジネス創出に向けて地域事業者を3者で支援しながら、地域産業の振興を目指してまいります。
2022年1月4日	会社分割による連結子会社設立に関するお知らせ	https://corp.rakuten.co.jp/news/press/2022/0104_01.html	  当社完全子会社の楽天モバイル株式会社(以下「楽天モバイル」といいます。)は、本日を効力発生日として、楽天シンフォニー事業(以下「本件事業」といいます。)に関する権利義務を新設分割の方法により新設する楽天モバイルの完全子会社、楽天シンフォニー株式会社(以下「楽天シンフォニー」といいます。)に承継(以下「本新設分割」といいます。)しましたので、下記の通りお知らせします。 なお、本新設分割は、当社完全子会社の単独新設分割であるため、開示事項・内容を一部省略しています。記1.当該組織再編の目的本件事業は、「Rakuten Communications Platform」(以下「RCP」といいます。)を含むクラウドネイティブなOpen RAN インフラストラクチャに関連するプロダクトやサービス等を集約し、世界の通信事業者や企業、政府機関向けに、未来を見据えた、コスト効率の高い、通信用のクラウドプラットフォームを提供することを目指しています。2021年8月4日付「楽天、ドイツ通信事業者1&1 社のモバイルネットワークを構築」にて公表しました通り、RCP の包括的な採用に合意したドイツ1&1 AG 社とのパートナーシップ契約に代表されるように、同事業は、その実績を着実に積み重ねています。 今般、2021年9月30日付「楽天シンフォニーの法人化等に関するお知らせ」にてお知らせしました通り、本件事業を楽天シンフォニーとして法人化することで、アカウンタビリティー(責務)をより明確化し、機動的かつ柔軟な意思決定と業務執行を実行するとともに、楽天モバイルが保有する通信事業者向けプロダクト、サービス、ソリューションを横断的に集約させ、4G 及び5G 用のインフラストラクチャ並びにプラットフォームソリューションを世界市場に提供していきます。
2022年1月4日	楽天グループ、2021年度の国内EC流通総額が5兆円を突破	https://corp.rakuten.co.jp/news/press/2022/0104_03.html	 楽天グループ株式会社(以下「楽天」)は、2021年度の国内EC流通総額(取扱高)(注)が5兆円を突破しましたのでお知らせいたします。「楽天市場」の開設初月の流通総額はわずか32万円という規模でしたが、今やECは社会のインフラとなってきています。このたびの5兆円突破は、社会が激変する中においても、楽天と共に歩んでいただいている店舗様や取引先様、そして楽天のサービスを利用していただいているお客様など、すべてのステークホルダーの方々の支えがあってこそ実現したものです。特に2021年度は、コロナ禍における巣ごもり需要を背景に大幅成長した前年度から一巡するも、引き続き力強く成長を遂げることができました。国内EC流通総額の増大は、携帯キャリアサービスといったモバイル事業、急拡大するフィンテックサービス事業とのシナジーによる「楽天エコシステム(経済圏)」拡大の効果が顕著となっていることを示しています。これにより、次なる目標として、国内EC流通総額10兆円突破を目指します。楽天は今後も、「イノベーションを通じて、人々と社会をエンパワーメントする」という企業理念のもと、社会の期待に応えるべく、国内のみならず世界に向けて独自の技術とビジネスモデルでより良いサービスを提供してまいります。(注)市場、トラベル(宿泊流通)、ブックス、ゴルフ、チケット、ファッション、ドリームビジネス、ビューティ、デリバリー、楽天24(ダイレクト)、オートビジネス、ラクマ、Rebates、楽天西友ネットスーパー等の流通額の2021年1月から12月までの合計(速報値)
